text,page,font_size_avg,font_size_max,is_bold,is_italic,x_position,y_position,word_count,char_length,is_title_case,is_upper_case,has_numbers,page_width,page_height,font_size_avg_norm,font_size_max_norm,x_position_norm,y_position_norm,font_size_relative,filename,label
"- directories: companies, associations, organizations, governments, educational institutions,",14,9.960000038146973,9.960000038146973,False,False,96.04039764404297,228.95623779296875,8,93,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15692875432033165,0.289086158829506,0.31086141552886537,file03.pdf,None
etc. etc.,14,9.960000038146973,9.960000038146973,False,False,96.04039764404297,240.36041259765625,2,9,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15692875432033165,0.3034853694414852,0.31086141552886537,file03.pdf,None
"- almanacs, country information",14,9.960000038146973,9.960000038146973,False,False,96.04039764404297,251.8841552734375,4,31,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15692875432033165,0.3180355495876736,0.31086141552886537,file03.pdf,None
"- dictionaries, thesauri, encyclopedias",14,9.960000038146973,9.960000038146973,False,False,96.04039764404297,263.40789794921875,4,39,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15692875432033165,0.3325857297338621,0.31086141552886537,file03.pdf,None
-consumer information,14,9.960000038146973,9.960000038146973,False,False,96.04039764404297,274.9316101074219,2,21,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15692875432033165,0.34713587134775487,0.31086141552886537,file03.pdf,None
"- phone books,",14,9.960000038146973,9.960000038146973,False,False,96.04039764404297,286.455322265625,3,14,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15692875432033165,0.3616860129616477,0.31086141552886537,file03.pdf,None
"- travel guides, entertainment guides",14,9.960000038146973,9.960000038146973,False,False,96.04039764404297,297.8595275878906,5,37,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15692875432033165,0.3760852621059225,0.31086141552886537,file03.pdf,None
- weather information,14,9.960000038146973,9.960000038146973,False,False,96.04039764404297,309.38323974609375,3,21,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15692875432033165,0.39063540371981537,0.31086141552886537,file03.pdf,None
- media/newspapers,14,9.960000038146973,9.960000038146973,False,False,96.04039764404297,320.9069519042969,2,18,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15692875432033165,0.40518554533370815,0.31086141552886537,file03.pdf,None
"- leisure time, recreational activity guides",14,9.960000038146973,9.960000038146973,False,False,96.04039764404297,332.4306640625,6,44,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15692875432033165,0.419735686947601,0.31086141552886537,file03.pdf,None
- indexing and abstracting services,14,9.960000038146973,9.960000038146973,False,False,96.04039764404297,343.9543762207031,5,35,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15692875432033165,0.43428582856149384,0.31086141552886537,file03.pdf,None
"- currency converters,",14,9.960000038146973,9.960000038146973,False,False,96.04039764404297,355.47808837890625,3,22,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15692875432033165,0.4488359701753867,0.31086141552886537,file03.pdf,None
- virtual reference services,14,9.960000038146973,9.960000038146973,False,False,96.04039764404297,366.8822937011719,4,28,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15692875432033165,0.46323521931966144,0.31086141552886537,file03.pdf,None
-vocational/career information,14,9.960000038146973,9.960000038146973,False,False,96.04039764404297,378.406005859375,2,30,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15692875432033165,0.4777853609335543,0.31086141552886537,file03.pdf,None
-internet search engines,14,9.960000038146973,9.960000038146973,False,False,96.04039764404297,389.9297180175781,3,24,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15692875432033165,0.4923355025474471,0.31086141552886537,file03.pdf,None
-current awareness services,14,9.960000038146973,9.960000038146973,False,False,96.04039764404297,401.45343017578125,3,27,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15692875432033165,0.50688564416134,0.31086141552886537,file03.pdf,None
2. Subject Guides,14,9.960000038146973,9.960000038146973,False,False,96.03853607177734,424.49090576171875,3,17,True,False,True,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.1569257125355839,0.535973365860756,0.31086141552886537,file03.pdf,None
-arts and humanities,14,9.960000038146973,9.960000038146973,False,False,96.03853607177734,447.40887451171875,3,20,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.1569257125355839,0.564910195090554,0.31086141552886537,file03.pdf,None
- business and economics,14,9.960000038146973,9.960000038146973,False,False,96.03853607177734,458.9325866699219,4,24,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.1569257125355839,0.5794603367044469,0.31086141552886537,file03.pdf,None
- education,14,9.960000038146973,9.960000038146973,False,False,96.0404052734375,470.4563293457031,2,11,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.1569287667866626,0.5940105168506352,0.31086141552886537,file03.pdf,None
-recreation and sports,14,9.960000038146973,9.960000038146973,False,False,96.0404052734375,481.98004150390625,3,22,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.1569287667866626,0.6085606584645281,0.31086141552886537,file03.pdf,None
"-entertainment - games, activities for kids",14,9.960000038146973,9.960000038146973,False,False,96.0404052734375,493.3842468261719,6,43,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.1569287667866626,0.6229599076088028,0.31086141552886537,file03.pdf,None
-health information,14,9.960000038146973,9.960000038146973,False,False,96.0404052734375,504.90802001953125,2,19,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.1569287667866626,0.637510126287287,0.31086141552886537,file03.pdf,None
-science and technology,14,9.960000038146973,9.960000038146973,False,False,96.0404052734375,516.4317626953125,3,23,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.1569287667866626,0.6520603064334753,0.31086141552886537,file03.pdf,None
-social sciences,14,9.960000038146973,9.960000038146973,False,False,96.0404052734375,527.9554443359375,2,16,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.1569287667866626,0.6666104095150726,0.31086141552886537,file03.pdf,None
-society and culture,14,9.960000038146973,9.960000038146973,False,False,96.0404052734375,539.4791259765625,3,20,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.1569287667866626,0.6811605125966699,0.31086141552886537,file03.pdf,None
3. Educational tool-kits,14,9.960000038146973,9.960000038146973,False,False,96.0404052734375,562.3970947265625,3,24,False,False,True,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.1569287667866626,0.7100973418264678,0.31086141552886537,file03.pdf,None
"-guides to information gathering methodologies, information literacy",14,9.960000038146973,9.960000038146973,False,False,96.0404052734375,585.4345703125,7,68,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.1569287667866626,0.7391850635258839,0.31086141552886537,file03.pdf,None
-study guides,14,9.960000038146973,9.960000038146973,False,False,96.04039001464844,596.958251953125,2,13,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15692874185400071,0.7537351666074811,0.31086141552886537,file03.pdf,None
-study skill development,14,9.960000038146973,9.960000038146973,False,False,96.04039001464844,608.4819946289062,3,24,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15692874185400071,0.7682853467536696,0.31086141552886537,file03.pdf,None
-web-based curricula,14,9.960000038146973,9.960000038146973,False,False,96.04039001464844,620.0057373046875,2,20,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15692874185400071,0.7828355268998579,0.31086141552886537,file03.pdf,None
-internet search guides,14,9.960000038146973,9.960000038146973,False,False,96.04241180419922,631.4099731445312,3,23,False,False,False,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15693204543169806,0.7972348145764283,0.31086141552886537,file03.pdf,None
"4. Journals, books, maps, music etc.",14,9.960000038146973,9.960000038146973,False,False,96.04241180419922,654.4474487304688,6,36,False,False,True,612.0,792.0,-0.28308900057580394,-0.28496658547379844,0.15693204543169806,0.8263225362758444,0.31086141552886537,file03.pdf,None
RFP: To Develop the Ontario Digital Library Business Plan,14,7.559999942779541,7.559999942779541,True,True,90.04060363769531,734.0382080078125,9,57,False,False,False,612.0,792.0,-0.9461668133417125,-0.9481002037235817,0.1471251693426394,0.9268159192017834,0.23595504765156813,file03.pdf,None
March 2003,14,7.559999942779541,7.559999942779541,True,True,296.70526123046875,734.0382080078125,2,10,True,False,True,612.0,792.0,-0.9461668133417125,-0.9481002037235817,0.48481251835043915,0.9268159192017834,0.23595504765156813,file03.pdf,None
14,14,9.0,9.0,False,True,511.1205139160156,730.9798583984375,1,2,False,False,True,612.0,792.0,-0.5483201256821674,-0.5502200327737118,0.8351642384248621,0.9229543666646938,0.2808988683779465,file03.pdf,None
14,14,9.0,9.0,False,True,510.87750244140625,731.222900390625,1,2,False,False,True,612.0,792.0,-0.5483201256821674,-0.5502200327737118,0.834767160851971,0.9232612378669508,0.2808988683779465,file03.pdf,None
14,14,9.0,9.0,False,True,511.1178283691406,731.222900390625,1,2,False,False,True,612.0,792.0,-0.5483201256821674,-0.5502200327737118,0.8351598502763735,0.9232612378669508,0.2808988683779465,file03.pdf,None
14,14,9.0,9.0,False,True,510.87750244140625,730.9798583984375,1,2,False,False,True,612.0,792.0,-0.5483201256821674,-0.5502200327737118,0.834767160851971,0.9229543666646938,0.2808988683779465,file03.pdf,None
Parsippany -Troy Hills STEM Pathways,1,28.00721549987793,28.00721549987793,True,False,125.8207015991211,37.369590759277344,5,36,False,False,False,612.0,792.0,7.4263554489451264,7.272449196232117,0.20558938169791027,0.04718382671625927,1.0,file04.pdf,title
Mission Statement:  To provide PTHSD high school students with the opportunity to,1,14.005599657694498,16.006149291992188,False,False,80.32749938964844,88.69420623779297,12,81,False,False,False,612.0,792.0,1.0558507266143786,1.9159435162171135,0.13125408397001379,0.11198763413862749,0.5000711212350096,file04.pdf,None
"concentrate their studies, beyond those required in high school, in the areas of science,",1,12.004799842834473,12.004799842834473,False,False,80.3275146484375,108.7464599609375,14,89,False,False,False,612.0,792.0,0.14551974677108143,0.1299979443099529,0.13125410890267566,0.137306136314315,0.42863239449444007,file04.pdf,None
"technology, engineering, and mathematics, and expose students to relevant real world",1,12.004799842834473,12.004799842834473,False,False,80.3275146484375,123.00213623046875,11,84,False,False,False,612.0,792.0,0.14551974677108143,0.1299979443099529,0.13125410890267566,0.15530572756372316,0.42863239449444007,file04.pdf,None
"experiences through project work, conferences and presentations to enhance their high school",1,12.004799842834473,12.004799842834473,False,False,80.3275146484375,137.2578125,12,92,False,False,False,612.0,792.0,0.14551974677108143,0.1299979443099529,0.13125410890267566,0.17330531881313133,0.42863239449444007,file04.pdf,None
experience.,1,12.004799842834473,12.004799842834473,False,False,80.3275146484375,151.51348876953125,1,11,False,False,False,612.0,792.0,0.14551974677108143,0.1299979443099529,0.13125410890267566,0.19130491006253947,0.42863239449444007,file04.pdf,None
PATHWAY OPTIONS,1,15.308159828186035,15.308159828186035,False,False,240.17869567871094,438.1753845214844,2,15,False,True,False,612.0,792.0,1.6484941622553242,1.6044058192571906,0.3924488491482205,0.5532517481331873,0.5465791423732487,file04.pdf,H1
REGULAR PATHWAY,1,15.310199737548828,15.310199737548828,True,False,117.1802978515625,467.75457763671875,2,15,False,True,False,612.0,792.0,1.64942228743568,1.605316303867411,0.19147107492085375,0.5905992141877762,0.5466519775097085,file04.pdf,None
●,1,11.007583618164062,11.007583618164062,False,False,74.78160095214844,502.58599853515625,1,1,False,False,False,612.0,792.0,-0.30819721990274696,-0.3150953731604797,0.1221921584185432,0.6345782809787326,0.393026704786559,file04.pdf,None
4 credits of Math,1,11.007583618164062,11.007583618164062,False,False,99.43699645996094,502.58599853515625,4,17,False,False,True,612.0,792.0,-0.30819721990274696,-0.3150953731604797,0.1624787523855571,0.6345782809787326,0.393026704786559,file04.pdf,None
●,1,11.007583618164062,11.007583618164062,False,False,74.78157043457031,516.094970703125,1,1,False,False,False,612.0,792.0,-0.30819721990274696,-0.3150953731604797,0.12219210855321946,0.6516350640190972,0.393026704786559,file04.pdf,None
4 credits of Science,1,11.007583618164062,11.007583618164062,False,False,99.43699645996094,516.094970703125,4,20,False,False,True,612.0,792.0,-0.30819721990274696,-0.3150953731604797,0.1624787523855571,0.6516350640190972,0.393026704786559,file04.pdf,None
●,1,11.007583618164062,11.007583618164062,False,False,74.78157043457031,529.60400390625,1,1,False,False,False,612.0,792.0,-0.30819721990274696,-0.3150953731604797,0.12219210855321946,0.668691924124053,0.393026704786559,file04.pdf,None
4 credits of STEM-designated electives,1,11.007583618164062,11.007583618164062,False,False,99.43699645996094,529.60400390625,5,38,False,False,True,612.0,792.0,-0.30819721990274696,-0.3150953731604797,0.1624787523855571,0.668691924124053,0.393026704786559,file04.pdf,None
●,1,11.007583618164062,11.007583618164062,False,False,74.78157043457031,543.113037109375,1,1,False,False,False,612.0,792.0,-0.30819721990274696,-0.3150953731604797,0.12219210855321946,0.6857487842290089,0.393026704786559,file04.pdf,None
